<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210218,120000,51633.7700000,51693.5700000,51077.4000000,51329.2000000,258
20210218,130000,51329.2100000,51632.9800000,50875.0000000,51460.7600000,317
20210218,140000,51460.7600000,52027.7700000,51263.3700000,51810.7400000,252
20210218,150000,51812.1700000,52289.6100000,51632.7900000,52261.3800000,379
20210218,160000,52259.1900000,52285.2800000,51397.3300000,51544.7700000,774
20210218,170000,51551.1700000,52078.3400000,51450.0000000,52061.1200000,218
20210218,180000,52061.1100000,52061.1200000,51772.3500000,51827.8400000,238
20210218,190000,51830.9700000,52169.3900000,51775.0000000,51851.8100000,286
20210218,200000,51851.8100000,52050.0000000,51700.0000000,51757.1000000,211
20210218,210000,51761.3600000,52152.0000000,51537.2500000,52151.9900000,449
20210218,220000,52152.0000000,52200.0000000,51915.4400000,52035.2200000,516
20210218,230000,52035.2200000,52093.6700000,51671.0000000,51864.9500000,163
20210219,000000,51864.9600000,51948.9900000,51550.0000000,51601.7300000,197
20210219,010000,51596.0000000,51949.0000000,51499.0000000,51516.9900000,301
20210219,020000,51516.9900000,51687.5500000,51146.2000000,51298.2500000,387
20210219,030000,51298.2500000,51312.5000000,50725.0000000,51224.9400000,966
20210219,040000,51224.9400000,51496.2500000,51180.6800000,51226.5200000,146
20210219,050000,51216.3200000,51482.3300000,50900.2200000,51114.7600000,133
20210219,060000,51114.7600000,51510.9400000,51114.7500000,51491.5200000,115
20210219,070000,51480.3600000,51784.9100000,51480.3600000,51687.6600000,145
20210219,080000,51687.6600000,51855.0000000,51625.4300000,51707.8400000,114
20210219,090000,51707.8300000,52200.0000000,51691.7600000,52173.9000000,277
20210219,100000,52174.2400000,52875.5200000,52174.2400000,52640.4300000,553
20210219,110000,52640.4300000,52899.4600000,52600.0000000,52647.7900000,212
20210219,120000,52647.7900000,52817.3900000,52468.7500000,52676.0300000,159
20210219,130000,52680.9100000,52711.2400000,52507.0000000,52533.2400000,115
20210219,140000,52533.2400000,52800.0000000,52305.5500000,52791.5600000,467
20210219,150000,52795.8500000,53262.0000000,52646.1600000,52917.2000000,784
20210219,160000,52917.2000000,53900.0000000,52836.5500000,53900.0000000,906
20210219,170000,53900.0000000,54888.0000000,53655.0100000,54381.9900000,1349
20210219,180000,54381.9800000,54800.0000000,54100.5600000,54799.9900000,697
20210219,190000,54800.0000000,55486.8900000,54631.3200000,55406.6100000,1491
20210219,200000,55406.1900000,55781.0000000,54601.0500000,55054.4100000,1219
20210219,210000,55059.5800000,55699.0000000,54860.0000000,55371.1100000,1162
20210219,220000,55371.1200000,56370.0500000,55358.0600000,55648.2300000,1631
20210219,230000,55644.2700000,55780.2900000,55140.3900000,55485.0200000,513
20210220,000000,55485.0300000,56000.0000000,55406.1500000,55983.5600000,310
20210220,010000,55983.5700000,56500.0000000,55398.6300000,56254.8600000,762
20210220,020000,56254.8500000,56596.0000000,55975.5600000,56235.9700000,375
20210220,030000,56231.9300000,56450.0000000,56022.7700000,56182.9000000,247
20210220,040000,56182.9100000,56291.5500000,55555.0000000,55741.8800000,421
20210220,050000,55741.8700000,56192.0000000,55583.1000000,55863.1200000,251
20210220,060000,55863.1200000,55980.0000000,55600.0000000,55714.4400000,160
20210220,070000,55714.4500000,55999.9900000,55630.0000000,55992.2600000,122
20210220,080000,55992.2700000,56000.0000000,55236.0000000,55255.3100000,226
20210220,090000,55247.4100000,55707.0100000,55236.0000000,55266.2800000,192
20210220,100000,55262.1000000,55526.3000000,55034.0600000,55269.2900000,167
20210220,110000,55263.7300000,55922.4000000,55251.1300000,55915.3500000,207
20210220,120000,55915.3500000,56356.0000000,55769.4400000,56356.0000000,193
20210220,130000,56356.0000000,57500.0000000,56300.0000000,57288.0800000,1051
20210220,140000,57288.7300000,57563.5700000,56935.3800000,57316.9300000,303
20210220,150000,57317.5400000,57466.0100000,56180.0000000,56340.5800000,484
20210220,160000,56337.8700000,56834.5800000,55850.0000000,56213.0900000,601
20210220,170000,56228.7600000,57066.8300000,56219.6700000,56785.1500000,447
20210220,180000,56785.1500000,57500.0000000,56780.4200000,57113.4900000,537
20210220,190000,57113.4900000,57226.9500000,56882.0400000,57176.4000000,241
20210220,200000,57176.4000000,57298.9800000,56800.0000000,57027.2300000,453
20210220,210000,57027.2300000,57090.3900000,56614.0100000,56780.0100000,282
20210220,220000,56780.0200000,56922.1600000,56296.9000000,56531.3600000,345
20210220,230000,56534.8600000,56534.8600000,54000.1000000,55483.5700000,1265
20210221,000000,55498.2300000,56250.0000000,55438.0800000,55923.5200000,452
20210221,010000,55921.4400000,56075.0000000,55531.2300000,55861.8600000,395
20210221,020000,55862.0100000,56375.0000000,55754.2300000,56375.0000000,227
20210221,030000,56375.0000000,56683.9200000,56310.0000000,56350.8300000,171
20210221,040000,56352.5800000,56899.5200000,56226.5000000,56543.9300000,186
20210221,050000,56543.9200000,56742.4000000,56136.8100000,56723.4000000,99
20210221,060000,56723.4000000,56979.6200000,56559.9600000,56590.0100000,121
20210221,070000,56590.0100000,56647.0000000,56283.3900000,56537.5200000,102
20210221,080000,56537.8000000,56638.8700000,55954.3700000,56120.0700000,219
20210221,090000,56121.1600000,56700.0000000,55869.9900000,56571.8600000,99
20210221,100000,56574.5400000,56865.0400000,56423.3700000,56832.1600000,79
20210221,110000,56833.1300000,57800.0000000,56700.3600000,57549.0700000,702
20210221,120000,57549.0700000,57550.0000000,57230.0000000,57306.8400000,121
20210221,130000,57306.8400000,57479.0900000,56639.9300000,56939.3400000,231
20210221,140000,56939.8200000,57250.0000000,56926.6800000,57197.3500000,164
20210221,150000,57197.3500000,57486.2400000,56730.0000000,57448.4500000,301
20210221,160000,57447.4600000,57613.8500000,57239.8000000,57377.4000000,151
20210221,170000,57377.3900000,57783.0000000,57085.0000000,57749.9900000,222
20210221,180000,57750.0000000,57783.0000000,57400.0000000,57538.1800000,193
20210221,190000,57531.7100000,58274.4500000,57378.8200000,58200.0800000,671
20210221,200000,58200.0800000,58367.0000000,57966.2800000,58092.3700000,290
20210221,210000,58093.7100000,58264.6500000,57520.0000000,57730.3600000,321
20210221,220000,57730.4000000,57949.9500000,57259.0600000,57370.0100000,494
20210221,230000,57370.0100000,57672.4900000,57019.5600000,57407.5000000,220
20210222,000000,57407.7900000,57628.0100000,57150.0000000,57489.1600000,257
20210222,010000,57489.1600000,57577.6900000,56303.0000000,56312.2700000,1044
20210222,020000,56312.2700000,57085.7200000,56100.0100000,56917.9900000,547
20210222,030000,56917.9900000,57299.0000000,56350.0000000,56907.3700000,617
20210222,040000,56905.0100000,57108.2600000,55840.0000000,55919.7900000,524
20210222,050000,55922.9800000,56301.4300000,55150.0000000,55820.0500000,610
20210222,060000,55845.4500000,56421.7900000,55668.8400000,55899.9700000,267
20210222,070000,55898.6300000,56398.0600000,55713.2100000,56039.7500000,338
20210222,080000,56039.7500000,56586.2900000,55660.5900000,56465.7100000,261
20210222,090000,56465.7200000,56629.3700000,55400.0000000,55471.2000000,365
20210222,100000,55471.2000000,55742.5200000,54350.0000000,54731.8300000,640
20210222,110000,54731.8300000,55106.6500000,53525.0000000,54841.7800000,886
20210222,120000,54845.4700000,55257.5400000,54364.4800000,54483.4000000,517
20210222,130000,54482.8400000,54608.0600000,52610.0000000,53705.0300000,1478
20210222,140000,53734.4000000,54000.0000000,51905.1600000,51936.4400000,1877
20210222,150000,51933.8200000,53900.0000000,46616.0000000,53777.1100000,7431
20210222,160000,53787.6900000,54444.0000000,52722.7700000,53286.1400000,2424
20210222,170000,53275.7100000,53888.6900000,52814.1400000,53208.0900000,841
20210222,180000,53201.0800000,53299.2600000,52000.0000000,52052.0200000,1001
20210222,190000,52051.7800000,53500.0000000,51559.5500000,53233.5200000,2053
20210222,200000,53233.5300000,53750.0000000,52975.0000000,53620.7500000,571
20210222,210000,53622.0000000,54400.0000000,53500.0000000,53884.7300000,2186
20210222,220000,53881.5500000,54959.2200000,53697.1500000,54957.8000000,1567
20210222,230000,54961.0800000,55043.6300000,53830.3300000,54113.8500000,1433
20210223,000000,54113.8500000,54410.7700000,53297.6800000,54142.1300000,1204
20210223,010000,54125.6700000,54206.2200000,53105.0000000,53470.5600000,1192
20210223,020000,53475.0600000,53949.9800000,52330.0000000,52547.0100000,1211
20210223,030000,52547.0100000,52879.4800000,50900.0000000,51192.9500000,2209
20210223,040000,51200.5900000,52454.3700000,51000.9300000,51850.6700000,2147
20210223,050000,51844.0700000,52294.6100000,49566.0000000,50736.8600000,3609
20210223,060000,50723.0500000,50739.1400000,48543.6700000,49975.2500000,4535
20210223,070000,49973.0100000,51301.6000000,49348.7600000,49523.7700000,2264
20210223,080000,49517.9000000,50500.0000000,49234.0000000,49634.5400000,1650
20210223,090000,49619.4600000,49963.7900000,46585.0000000,46585.0000000,4420
20210223,100000,46585.0100000,48737.6300000,45000.0000000,48063.6600000,4636
20210223,110000,48074.9600000,48995.2400000,46538.7000000,47506.8700000,2503
20210223,120000,47510.7700000,48259.4600000,44888.0800000,46339.6900000,4835
20210223,130000,46327.5500000,49454.9900000,45735.0400000,48710.1000000,5430
20210223,140000,48716.0300000,49705.0000000,48016.6400000,48735.0200000,3434
20210223,150000,48745.9200000,49100.0000000,45766.0100000,46945.6000000,4484
20210223,160000,46948.0000000,49300.0000000,46555.0000000,48624.3700000,4401
20210223,170000,48624.3800000,49250.0000000,47137.1600000,47269.7700000,3407
20210223,180000,47263.6200000,48154.2000000,46769.0000000,47149.8200000,2759
20210223,190000,47146.9300000,47732.3500000,46500.0000000,46830.8500000,1973
20210223,200000,46830.8400000,47239.1800000,45438.9800000,45450.2500000,2771
20210223,210000,45464.0300000,47866.5200000,45200.0000000,47855.0000000,2801
20210223,220000,47866.5100000,48474.1800000,47385.5900000,47967.3700000,2499
20210223,230000,47967.3600000,48771.6700000,47800.0000000,48637.6900000,1628
20210224,000000,48623.7900000,48934.8600000,48192.7400000,48899.9900000,1497
20210224,010000,48899.9900000,49114.0200000,47002.0000000,48491.1700000,2067
20210224,020000,48487.2200000,50353.4300000,48437.3200000,50236.9800000,2053
20210224,030000,50236.9800000,50600.0000000,49832.7100000,50220.0100000,2062
20210224,040000,50220.0100000,51000.0000000,50084.7600000,50929.2100000,1374
20210224,050000,50929.4600000,51398.0000000,50358.5400000,50650.8600000,1996
20210224,060000,50655.0800000,51025.2200000,49978.8900000,50225.8900000,1072
20210224,070000,50234.4100000,50705.9400000,49436.2300000,50099.6400000,1101
20210224,080000,50098.0500000,50350.0000000,49520.9100000,50082.6200000,500
20210224,090000,50090.9300000,50891.8100000,49782.8600000,50666.7000000,504
20210224,100000,50664.1800000,51415.4100000,50356.5600000,50900.6800000,556
20210224,110000,50904.9700000,51055.3800000,50110.0000000,50134.2200000,825
20210224,120000,50129.7100000,50939.8600000,50129.7000000,50380.0000000,568
20210224,130000,50379.9900000,51332.8400000,50368.4500000,50738.3000000,1249
20210224,140000,50738.3000000,51123.3100000,49000.0000000,49479.4100000,2482
20210224,150000,49479.4100000,49804.3900000,48700.0000000,49427.6100000,1394
20210224,160000,49427.6100000,49877.9700000,48500.0000000,49850.2200000,1953
20210224,170000,49850.0000000,50144.9200000,49353.9500000,49371.5000000,1214
20210224,180000,49371.4900000,50113.7200000,49360.6400000,50096.6900000,884
20210224,190000,50096.6900000,50103.5700000,49544.8400000,49619.1800000,978
20210224,200000,49619.1900000,49733.5100000,48833.2400000,48990.2700000,1305
20210224,210000,48990.2700000,49276.8000000,48608.5800000,49174.4000000,1420
20210224,220000,49174.4100000,49174.4100000,48111.0000000,48757.5600000,1283
20210224,230000,48758.0800000,48987.3800000,48078.6200000,48850.4000000,919
20210225,000000,48842.6600000,49788.0000000,48775.0500000,49737.8200000,994
20210225,010000,49737.8100000,50888.0000000,49571.0700000,50547.2400000,1270
20210225,020000,50533.6100000,50880.0000000,50357.8300000,50500.0600000,751
20210225,030000,50500.0700000,50842.1700000,50388.1600000,50687.2400000,532
20210225,040000,50689.7300000,50690.2600000,50009.0200000,50273.9500000,881
20210225,050000,50273.9500000,50400.0000000,49621.0000000,49662.7300000,1092
20210225,060000,49667.3100000,50463.9000000,49600.0000000,50435.3300000,1047
20210225,070000,50435.3400000,50628.6600000,50273.9100000,50499.7100000,598
20210225,080000,50499.9100000,50600.0100000,50134.8000000,50479.3500000,593
20210225,090000,50479.3400000,50571.1500000,49604.3100000,49737.1500000,595
20210225,100000,49765.1300000,49896.7000000,48667.0100000,49028.6500000,1119
20210225,110000,49029.2400000,49826.0100000,48874.0800000,49621.4400000,577
20210225,120000,49621.4500000,50444.4300000,49621.4500000,50348.0900000,563
20210225,130000,50348.1000000,51540.7500000,50121.1000000,51531.4400000,1266
20210225,140000,51531.4500000,52107.8300000,51129.7600000,51388.1800000,1891
20210225,150000,51388.1800000,51550.0000000,50642.1800000,50849.7400000,1100
20210225,160000,50850.0200000,51397.2800000,50500.0000000,50854.3000000,1220
20210225,170000,50854.3000000,51374.9400000,50600.0000000,50648.4800000,908
20210225,180000,50654.7800000,50669.2100000,49306.2100000,49500.5300000,1659
20210225,190000,49500.5300000,50067.9400000,49250.0000000,49525.0100000,1478
20210225,200000,49525.0000000,49988.3900000,49250.0000000,49465.0100000,815
20210225,210000,49465.0000000,49519.8600000,48500.0000000,49169.9300000,1939
20210225,220000,49160.3400000,49300.0000000,48018.0000000,48042.0100000,1699
20210225,230000,48046.3200000,48849.4400000,47402.4500000,48200.0000000,2030
20210226,000000,48195.5200000,48454.2300000,46700.0000000,47058.4800000,2382
20210226,010000,47063.9000000,47633.8800000,46000.0000000,46825.6700000,3065
20210226,020000,46825.6700000,47500.0000000,46266.4000000,46534.8100000,2480
20210226,030000,46503.7400000,47822.9300000,46145.5000000,47370.1000000,1819
20210226,040000,47370.0900000,47655.7300000,46750.0000000,47358.1800000,1238
20210226,050000,47358.1800000,47792.1700000,46825.0000000,47012.3200000,1049
20210226,060000,47019.3800000,47200.0000000,45510.0000000,45527.1100000,1515
20210226,070000,45525.0100000,46516.9600000,45507.2500000,46065.0800000,936
20210226,080000,46084.0100000,46412.9200000,44150.0000000,44978.9600000,3179
20210226,090000,44977.6500000,45958.6800000,44927.7700000,45719.2500000,995
20210226,100000,45734.8600000,46621.1900000,45339.5400000,46431.3900000,786
20210226,110000,46420.6900000,46896.6700000,46185.5000000,46720.4200000,498
20210226,120000,46723.8300000,46867.6700000,45669.4700000,46435.9200000,781
20210226,130000,46444.4400000,47290.5700000,46303.6200000,46820.0100000,1257
20210226,140000,46820.0100000,46991.2200000,45836.9000000,45945.1700000,1686
20210226,150000,45945.1700000,47450.0000000,45838.4400000,46886.1200000,1805
20210226,160000,46886.2900000,47890.1000000,46316.6100000,47628.0300000,2582
20210226,170000,47618.5600000,48246.6600000,47501.0200000,48171.3200000,1568
20210226,180000,48171.3200000,48464.6400000,47559.0100000,47681.3400000,1034
20210226,190000,47681.3400000,47894.3500000,47254.9900000,47300.8500000,1114
20210226,200000,47300.8400000,47450.3600000,46596.0400000,46917.8200000,1265
20210226,210000,46919.9900000,47092.2800000,46030.8900000,46250.4900000,1496
20210226,220000,46250.1900000,46878.4500000,45471.5400000,45665.9900000,1460
20210226,230000,45665.9900000,45988.0700000,45088.0000000,45507.4100000,1612
20210227,000000,45507.4000000,46465.1600000,45405.0100000,46326.2000000,814
20210227,010000,46319.7900000,47577.3500000,46176.1900000,47559.2900000,804
20210227,020000,47557.1200000,47937.3300000,47360.7400000,47749.0000000,974
